win_id,archetype,kind,cls,matched_any3,od_in,od_ring,od_contrast,x,y
A5_w1,A5,manual,matched,True,0.017105096385987593,0.004593323619025711,0.012511772766961882,447.3890214797136,354.62529832935564
A5_w1,A5,manual,matched,True,0.004723077121602221,0.0028023108558100428,0.0019207662657921786,442.692124105012,401.5942720763724
A5_w1,A5,manual,missed_both,False,0.007078407720518536,0.0032114996652173973,0.003866908055301139,401.2028639618139,445.4319809069213
A5_w1,A5,manual,matched,True,0.003640006304248478,0.002078393476715129,0.0015616128275333487,378.50119331742246,313.1360381861575
A5_w1,A5,manual,missed_both,False,0.0009250016591455391,0.000291296311126372,0.0006337053480191671,314.310262529833,254.42482100238664
A5_w1,A5,manual,matched,True,0.0030811094475069545,0.0028495624235757426,0.00023154702393121196,263.4272076372315,287.3031026252984
A5_w1,A5,manual,missed_both,False,0.004773333252744486,0.003178485824754414,0.0015948474279900721,204.71599045346065,288.8687350835322
A5_w1,A5,manual,missed_both,False,0.0038393661234667697,0.001908472023100039,0.0019308941003667306,153.05011933174225,417.2505966587112
A5_w1,A5,manual,matched,True,0.006265634303265762,0.0025025934576758473,0.003763040845589915,95.12171837708831,400.8114558472554
A5_w1,A5,manual,matched,True,0.0024407189241049355,0.00391615844106085,-0.001475439516955914,34.06205250596659,432.1241050119332
A5_w1,A5,manual,matched,True,0.005242471959581569,0.003291402308707857,0.0019510696508737119,73.20286396181385,519.0167064439141
A5_w1,A5,manual,missed_both,False,0.00133388723900352,0.0007399255059200006,0.0005939617330835195,71.63723150357995,569.1169451073986
A5_w1,A5,manual,matched,True,0.005643063457815604,0.0070469759926500815,-0.0014039125348344773,152.2673031026253,553.4606205250597
A5_w1,A5,manual,matched,True,0.00530213495632004,0.0025749698836388594,0.0027271650726811802,259.5131264916468,486.9212410501194
A5_w1,A5,manual,matched,True,0.0051376426545090515,0.0025378026175860544,0.002599840036922997,267.34128878281626,440.7350835322196
A5_w1,A5,manual,matched,True,0.0031748545397689196,0.0005731946793897757,0.002601659860379144,354.2338902147972,461.87112171837714
A5_w1,A5,manual,matched,True,0.015170301445838908,0.004283038744373773,0.010887262701465134,407.4653937947495,540.9355608591886
A5_w1,A5,manual,matched,True,0.011093510728545487,0.004195836327669472,0.006897674400876015,438.7780429594272,547.1980906921242
A5_w1,A5,manual,matched,True,0.014391614348277177,0.0053831464978194845,0.009008467850457693,505.3174224343676,584.7732696897375
A5_w1,A5,manual,matched,True,0.0015634761107192958,0.0011753037796892784,0.0003881723310300174,580.4677804295943,560.5059665871122
A5_w1,A5,manual,matched,True,0.003911590869119593,0.0016550100927019734,0.0022565807764176192,605.5178997613366,596.5155131264917
A5_w1,A5,manual,matched,True,0.004198504758328801,0.0024118688552991793,0.001786635903029622,763.6467780429595,646.6157517899762
