archetype,roi_id,method,scale,um_per_px,n_all,n_keep,frac_small,frac_large,frac_out_tissue,frac_bubble,tissue_frac,bubble_frac,tissue_mm2,density_per_mm2,area_median,area_q25,area_q75,area_mean,area_cv,eq_diam_median,ecc_median,ecc_q75,major_minor_median,nn_median_um,nuclear_area_fraction
A6,r1,cellpose_rgb,2,0.5476228584084304,681,672,0.0,0.004405286343612335,0.0,0.010279001468428781,0.9362956155999084,0.012511261815158672,0.9237092321592208,727.5016602672285,26.990171554627782,17.993447703085188,39.88547574183883,32.2802094780497,0.6964082396699549,5.86216288945797,0.9167364627428446,0.9545689423085222,2.503178621963471,17.78773692714421,0.023483905989055084
A6,r2,cellpose_rgb,2,0.5476228584084304,322,279,0.0,0.12422360248447205,0.012422360248447204,0.015527950310559006,0.9145313705284146,0.014437916957084537,0.9000202584765191,309.99302223737544,21.592137243702226,14.09486736741673,37.636294778953186,50.76323504621292,1.5858373640419519,5.243277886401843,0.9022804413037326,0.9458044322713952,2.3193803858326607,17.040784189726978,0.015736248650521797
A6,r3,cellpose_rgb,2,0.5476228584084304,170,151,0.0,0.09411764705882353,0.0,0.01764705882352941,0.9812385057505737,0.015107327647741219,0.966052612857301,156.30618663033908,210.82322892114811,106.76112303830546,281.29756575823177,194.61720979783962,0.574203041253806,16.38378686418862,0.8124135652200151,0.8833355029995781,1.7150257034195546,16.25478086995992,0.030419873916136975
A6,r4,cellpose_rgb,2,0.5476228584084304,374,368,0.0,0.013368983957219251,0.0,0.0053475935828877,0.9486245289832036,0.016581710692216242,0.9319670250917568,394.86375600442364,16.19410293277667,11.095959416902533,26.4653626632878,31.68329951305476,1.6103035520393678,4.540811848725173,0.8133337536468378,0.9085467368597092,1.7188233278208618,14.345164534698219,0.012510586648337929
A6,r5,cellpose_rgb,2,0.5476228584084304,366,337,0.0,0.06557377049180328,0.0,0.01366120218579235,0.9249924121458452,0.015430036385710121,0.9094884106578824,370.5379816288473,28.7895163249363,15.89421213772525,141.84834605932156,84.06908958485974,1.231715408281941,6.054415798300232,0.8273518251405038,0.9277723272690009,1.7803603700678918,19.24241456591062,0.03115079077214868
A1,r1,cellpose_rgb,4,1.0950450686126108,181,165,0.0,0.08839779005524862,0.0,0.0,0.798736517312904,0.000508656152040203,0.7983075405148786,206.6872622718572,65.95180362610385,45.5667006871263,86.33690656508142,67.64511164206884,0.44175971647128925,9.163647986657024,0.6890324313619344,0.7983844541591086,1.379823244119746,13.973867981975873,0.013981382931373345
A1,r2,cellpose_rgb,4,1.0950450686126108,75,67,0.0,0.10666666666666667,0.0,0.0,0.6823430333901572,0.0,0.6824111450845273,98.18128042398986,58.75706141234707,43.76801513368711,80.34128805361743,63.30299305984514,0.4242433668360993,8.649382297172023,0.7276196063446572,0.8188386136683317,1.4577666697782101,11.385801772856933,0.006215168913286539
A1,r3,cellpose_rgb,4,1.0950450686126108,116,100,0.0,0.13793103448275862,0.0,0.0,0.8101476902332021,0.00015595589567270375,0.810072587965033,123.44572756277061,64.75267992381106,42.86867235696751,80.94084990476384,68.2900948455748,0.6398966714747492,9.07995995071426,0.691197408199588,0.763398363300134,1.383765859716949,13.733663608010282,0.008430120443542593
A1,r4,cellpose_rgb,4,1.0950450686126108,275,273,0.0,0.007272727272727273,0.0,0.0,0.6388109442649619,0.0,0.6388747105726207,427.3138308375225,58.75706141234707,40.770205877955114,71.94742213756784,60.28122230866796,0.4492281203229674,8.649382297172023,0.7210168215539,0.8162231357243266,1.4431731272613189,11.49887552063978,0.025759000032285227
A1,r5,cellpose_rgb,4,1.0950450686126108,261,261,0.0,0.0,0.0,0.0,0.7230763140183956,0.0,0.7231484917215399,360.92172352964303,58.75706141234707,40.770205877955114,79.14216435132462,62.85062163741558,0.47199200095610305,8.649382297172023,0.7084626252057622,0.801870061677453,1.41693568952288,13.123803292111528,0.022684154686285506
A2,r1,cellpose_rgb,4,1.0948050089757293,1493,1493,0.0,0.0,0.0,0.0,0.7442095375427829,0.0,0.744364900432271,2005.736701358404,57.532704368560644,34.75934222267205,88.69625256819765,68.01742639152059,0.6275174617762637,8.558791638871043,0.767501166582206,0.8570839640814648,1.559946688063619,9.381867553462412,0.13642504844541656
A2,r2,cellpose_rgb,4,1.0948050089757293,1544,1544,0.0,0.0,0.0,0.0,0.8614607788917295,0.0,0.8616406194192121,1791.9303770065198,65.92289042230907,39.55373425338544,99.48363463730277,75.44724207788266,0.617192498212071,9.161639099469419,0.7681316330908061,0.8559588492774128,1.5617876336605407,10.297431325536536,0.13519620494072246
A2,r3,cellpose_rgb,4,1.0948050089757293,2009,2008,0.0,0.0,0.0004977600796416127,0.0004977600796416127,0.6844808288216092,0.0,0.6846237226089101,2932.997986613832,71.9158804607008,47.943920307133865,103.07942866033781,80.82597630762046,0.5405831005628388,9.56901995488624,0.7610060705627046,0.8502937654103327,1.5414382966929343,9.45228545284746,0.2370624257763481
A2,r4,cellpose_rgb,4,1.0948050089757293,1826,1826,0.0,0.0,0.0,0.0,0.9708722373312827,0.0,0.9710749188457035,1880.3904462598293,68.32008643766576,46.74532229945552,98.28503662962443,78.16552538463591,0.5487643449803914,9.326726958164935,0.7449848341946852,0.8479632308509066,1.49906908586853,10.407771690093057,0.14698170716014955
A2,r5,cellpose_rgb,4,1.0948050089757293,1742,1742,0.0,0.0,0.0,0.0,0.9750422580494236,0.0002819202729468106,0.9749638309796617,1786.7329480823983,61.12849839159568,37.156538238028745,91.09344858355435,69.53932620207794,0.6098774783842823,8.822200488679648,0.7577199385456879,0.8536647050696002,1.5323794741401042,11.21540054972514,0.1242482053127023
A3,r1,cellpose_rgb,4,1.0948050089757293,1775,1775,0.0,0.0,0.0,0.0,0.9964550025252858,0.0,0.9966630247564284,1780.9429625763303,57.532704368560644,37.75583724186792,85.10045854516261,64.98832160956155,0.5567509237178165,8.558791638871043,0.8093515144232648,0.8937555477949854,1.7026361342307679,12.132235120165523,0.1157404940201959
A3,r2,cellpose_rgb,4,1.0948050089757293,930,930,0.0,0.0,0.0,0.0,0.9923629597549813,0.001008914678928799,0.9915610024196218,937.9150629468085,50.341116322490564,34.75934222267205,75.51167448373585,60.20957325237561,0.6184973796980133,8.00601648936022,0.8623863067679327,0.9209926974554061,1.975305932751097,15.384482322759023,0.05647146568700235
A3,r3,cellpose_rgb,4,1.0948050089757293,1999,1997,0.0,0.0010005002501250625,0.0,0.0,0.9994541543651455,0.0,0.9996628027061031,1997.673610135427,50.341116322490564,32.36214620731536,77.90887049909253,62.29648623483157,0.6997244733129769,8.00601648936022,0.8011690108598402,0.890986593343325,1.6710164695544958,11.611656784062305,0.12444804655548791
A3,r4,cellpose_rgb,4,1.0948050089757293,2294,2294,0.0,0.0,0.0,0.0,0.9977398391734817,0.0,0.9979481296300691,2298.7166686212104,47.943920307133865,32.36214620731536,68.32008643766576,53.420687663927424,0.5058099264715261,7.813072075993799,0.7937233343668235,0.8840733417346102,1.6439826716646726,11.130591299502987,0.12279902518227744
A3,r5,cellpose_rgb,4,1.0948050089757293,1497,1497,0.0,0.0,0.0,0.0,0.9914404206490405,0.0,0.9916473960245724,1509.6091675340872,52.738312337847255,34.75934222267205,81.50466452212757,63.07251707071594,0.6174453647138445,8.19441912469343,0.7904103459461868,0.8855263413575376,1.6324458726834963,12.481789243036179,0.09521484998940298
A4,f1,cellpose_rgb,4,1.095100125051064,703,703,0.0,0.0,0.0,0.0,0.9904926886676448,0.0,0.9906911719559685,709.6055964766839,28.78186281328454,21.586397109963404,37.17657280049253,31.20252801788688,0.37969514981800107,6.053610980647528,0.628821305644985,0.7384136746034118,1.2860911786344802,9.185164687410936,0.022141488505713063
A4,f2,cellpose_rgb,4,1.095100125051064,874,874,0.0,0.0,0.0,0.0,0.9968928786939054,0.0,0.9970926445063475,876.5484379164288,27.58261852939768,22.78564139385026,35.977328516605674,30.84555091736443,0.38581682848478316,5.926152264241442,0.6447777925721943,0.7490972162467124,1.308266847701945,8.570062090963042,0.02703761947328746
A4,p1,cellpose_rgb,4,1.095100125051064,74,74,0.0,0.0,0.0,0.0,0.9990354727683011,0.0,0.999235667931835,74.05660383717213,21.586397109963404,19.187908542189692,25.18412996162397,22.89908342070442,0.19289448634952686,5.242580893869186,0.6738897105900341,0.7488737565345251,1.3538168667401047,7.885804073918716,0.0016958283491214639
A4,p2,cellpose_rgb,4,1.095100125051064,177,177,0.0,0.0,0.0,0.0,0.9951797631629775,0.0,0.9953791856868646,177.82168096860553,27.58261852939768,22.78564139385026,35.977328516605674,30.59089232626641,0.35864439608872256,5.926152264241442,0.6407305752283419,0.743636092476066,1.3024805150749963,10.227020169753535,0.0054397238957863085
A4,p3,cellpose_rgb,4,1.095100125051064,2,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0002003884436448,1.9995993034076769,25.7837521035674,23.085452464821973,28.482051742312827,25.7837521035674,0.2959981874734385,5.6978354545177226,0.6997465370050424,0.7708168420423689,1.5288530971638559,16.11703489936772,5.1557172745529606e-05
A5,r1,cellpose_rgb,4,1.0960941244550944,1146,1140,0.0,0.0,0.005235602094240838,0.0,0.746073311018775,0.0,0.7459418065225408,1528.269350278803,144.1706795597976,100.91947569185832,183.81761643874194,143.12523135714176,0.44459718942406723,13.548572264518345,0.6097382093217709,0.7120763984035726,1.261666071858124,15.727525875828798,0.21873390433468237
A5,r2,cellpose_rgb,4,1.0960941244550944,770,770,0.0,0.0,0.0,0.0,0.8402513273314867,0.0,0.8401032228143046,916.5540365629569,160.9905921751073,120.142232966498,193.42899507606177,155.33922635946243,0.36173628677668634,14.317108237618303,0.5784054793797183,0.6728252279242517,1.22586665567987,18.42275927761519,0.14237679495633215
A5,r3,cellpose_rgb,4,1.0960941244550944,622,615,0.0,0.003215434083601286,0.008038585209003215,0.0,0.7806825176977532,0.0,0.7805449129078585,787.9110988102734,151.37921353778748,110.53085432917815,188.02259459256936,147.67531640438128,0.36070873379972296,13.883155294356522,0.5498577572763599,0.6419679278070864,1.197234420000808,18.401192485791427,0.11635502081533086
A5,r4,cellpose_rgb,4,1.0960941244550944,508,507,0.0,0.0,0.001968503937007874,0.0,0.7483612746229609,0.0,0.7482293668453108,677.5997073432395,157.38632518611237,103.32232035118828,197.0332620650567,151.5427207187478,0.4276706196300274,14.155934904749527,0.589120759515388,0.7052658742563511,1.2375548309200615,19.645042224061797,0.10268530320902179
A5,r5,cellpose_rgb,4,1.0960941244550944,907,907,0.0,0.0,0.0,0.0,0.8692229820714066,0.0,0.869069770947668,1043.644630523705,152.58063586745246,116.53796597750306,191.0261504167318,152.90251638135388,0.3755397975936613,13.938138302774759,0.5754577431495251,0.666839306900521,1.2227457397576784,16.84097548834323,0.15957589021496282
A6,r1,cellpose_rgb,4,1.0952457168168608,337,308,0.0,0.06824925816023739,0.0,0.026706231454005934,0.9362956155999084,0.012511261815158672,0.9237092321592208,333.43826095581306,45.58340084781581,30.88875189029624,63.876739345952416,62.13581486039418,1.0693792408809035,7.618306146575723,0.866660742724578,0.9156688601960021,2.0044180833892478,22.348379750356532,0.0207184580501222
A6,r2,cellpose_rgb,4,1.0952457168168608,72,45,0.0,0.3194444444444444,0.0,0.1111111111111111,0.9145313705284146,0.014437916957084537,0.9000202584765191,49.998874554415394,221.91918833805065,172.7370979496178,295.0925423305971,223.89180334549994,0.4447429694290541,16.809410647834635,0.6267353623247655,0.797220836163545,1.2833145621626842,43.74827719988395,0.011194338189233492
A6,r3,cellpose_rgb,4,1.0952457168168608,40,28,0.0,0.2,0.0,0.125,0.9812385057505737,0.015107327647741219,0.966052612857301,28.983928646685392,154.1438686564298,105.86145065315118,249.50914148278127,174.10802729842433,0.5428786518533998,14.008693577880162,0.46604085963658776,0.5867200708843916,1.1311943426526128,106.12087715634206,0.0050463346400326835
A6,r4,cellpose_rgb,4,1.0952457168168608,40,28,0.0,0.225,0.0,0.15,0.9486245289832036,0.016581710692216242,0.9319670250917568,30.04398143511919,165.53971886838374,109.46014019376823,266.00313521060934,191.67305958000745,0.5595602483774115,14.504224418987116,0.4039762412936378,0.4840633165771459,1.0932815564770721,80.78832782194127,0.005758621843634238
A6,r5,cellpose_rgb,4,1.0952457168168608,125,102,0.0,0.112,0.0,0.088,0.9249924121458452,0.015430036385710121,0.9094884106578824,112.15096179864221,232.1154753697989,188.33141929229163,297.7915594860599,234.67924765690515,0.35742007408827714,17.191221854799885,0.36062774069687153,0.4282999241762304,1.072144830222718,54.301240907672195,0.026319503338903667
A1,r1,cellpose_rgb_repro,1,0.2737612671531527,9064,8739,0.03585613415710503,0.0,0.0,0.0,0.798736517312904,0.000508656152040203,0.7983075405148786,10946.908999962183,12.590798874074373,9.14331822998258,17.012567526279064,13.87611087886204,0.4829384893240418,4.003885990669372,0.7873924291244989,0.8780303630969343,1.6221861166589264,4.555255322068832,0.15190052306428803
A4,f2,cellpose_rgb_repro,1,0.273775031262766,20501,20413,0.004292473537876201,0.0,0.0,0.0,0.9968928786939054,0.0,0.9970926445063475,20472.520896096183,14.166073103413483,11.992442838868557,16.639514438930124,15.608512736632498,0.5080866526294482,4.246975920449187,0.616403342865466,0.7147618145597534,1.2699532186420124,5.0346015058376175,0.3195456031576922
A2,r1,spaceranger,1,0.2737012522439323,8820,8792,0.003061224489795918,0.0,0.00011337868480725624,0.0,0.7442095375427829,0.0,0.744364900432271,11811.411304985322,28.391790306880836,19.926691877652512,39.92829613078492,31.92062159573748,0.5314433606528111,6.012449597672247,0.765451609044306,0.8588963888016349,1.554017355471353,5.578270706254049,0.3770275907780523
A2,r2,spaceranger,1,0.2737012522439323,7829,7790,0.004853748882360454,0.0,0.00012773023374632777,0.0,0.8614607788917295,0.0,0.8616406194192121,9040.892251865796,28.391790306880836,20.525990881491687,39.92829613078492,32.04205206993104,0.5235363309724963,6.012449597672247,0.7638512409917452,0.8561462783238224,1.549445084939828,5.894192328657444,0.28968874029291997
A2,r3,spaceranger,1,0.2737012522439323,6371,6351,0.0029822633809449065,0.0,0.0001569612305760477,0.0,0.6844808288216092,0.0,0.6846237226089101,9276.628592123729,31.538110077036496,22.548625019448895,43.59900252929986,34.601213533381625,0.51909940792704,6.336842188053399,0.7656153723105649,0.8611800888036792,1.5544880470594675,5.987283534131335,0.3209826067859465
A2,r4,spaceranger,1,0.2737012522439323,6778,6770,0.0011802891708468574,0.0,0.0,0.0,0.9708722373312827,0.0,0.9710749188457035,6971.6557071079105,32.06249670539577,24.121784904526727,43.59900252929986,35.228645571099435,0.47628141404155894,6.389306590566051,0.7445525330191015,0.8104069234797108,1.4979839971553606,6.107994580681979,0.2456019879494372
A2,r5,spaceranger,1,0.2737012522439323,6536,6519,0.0024479804161566705,0.0,0.0,0.0001529987760097919,0.9750422580494236,0.0002819202729468106,0.9749638309796617,6686.401887800893,32.06249670539577,23.59739827616745,43.59900252929986,35.16841274611635,0.49846501661519205,6.389306590566051,0.7352028945443068,0.7997022890021313,1.4752589278455424,6.463150499783654,0.23515014137659335
A3,r1,spaceranger,1,0.2737012522439323,5187,5178,0.001735106998264893,0.0,0.0,0.0,0.9964550025252858,0.0,0.9966630247564284,5195.336709983233,31.538110077036496,20.525990881491687,43.67391490477976,34.55468589522157,0.5474724615198477,6.336842188053399,0.7639855586497402,0.8555715188956038,1.5498269158010116,6.813113359114871,0.17952322813338442
A3,r2,spaceranger,1,0.2737012522439323,3572,3543,0.0075587905935050395,0.0,0.0,0.0005599104143337066,0.9923629597549813,0.001008914678928799,0.9915610024196218,3573.1538365812285,25.245470536725175,16.85528448297675,36.257589732269984,28.823672943503013,0.5328762258297578,5.669526559846504,0.7948726862553739,0.8849385960563799,1.6480539682956652,7.262615562784339,0.10299141756244033
A3,r3,spaceranger,1,0.2737012522439323,4287,4273,0.0032656869605784933,0.0,0.0,0.0,0.9994541543651455,0.0,0.9996628027061031,4274.441330049413,31.4631977015566,21.050377509850964,40.5275951346241,33.770614574663696,0.5221880603103071,6.329311772810875,0.7660459172304159,0.8571180850827195,1.5557280787697008,7.263873718612614,0.14435051067911162
A3,r4,spaceranger,1,0.2737012522439323,5035,5017,0.0035749751737835156,0.0,0.0,0.0,0.9977398391734817,0.0,0.9979481296300691,5027.3153995085495,31.4631977015566,23.073011647808173,40.4526827591442,33.08016721582678,0.47211017887322304,6.329311772810875,0.7502163529402205,0.8301040108308243,1.5124190192687705,6.740909485155866,0.16630443406244386
A3,r5,spaceranger,1,0.2737012522439323,4583,4578,0.0010909884355225835,0.0,0.0,0.0,0.9914404206490405,0.0,0.9916473960245724,4616.560299913862,31.987584329915876,23.59739827616745,40.5275951346241,33.82742114448167,0.470910662005822,6.381838082355249,0.7481736463842584,0.8281123527635847,1.5071522526059689,6.3743881331006165,0.1561663295040808
A4,f1,spaceranger,1,0.273775031262766,23820,23707,0.004743912678421495,0.0,0.0,0.0,0.9904926886676448,0.0,0.9906911719559685,23929.75800237944,19.937436219618977,15.740081226014983,24.7344133551664,21.44193274009469,0.46447658981557016,5.038366026347631,0.7317917228850433,0.7709572978563294,1.467290419947799,4.616865232519967,0.5131002615737625
A4,f2,spaceranger,1,0.273775031262766,25089,24974,0.004583682091753358,0.0,0.0,0.0,0.9968928786939054,0.0,0.9970926445063475,25046.820009753883,20.537058361562405,15.740081226014983,24.7344133551664,21.31152927806879,0.4190227043941688,5.113569676700923,0.7317917228850433,0.770089977969301,1.467290419947799,4.607910070060828,0.533786037960389
A4,p1,spaceranger,1,0.273775031262766,31221,31070,0.004836488261106307,0.0,0.0,0.0,0.9990354727683011,0.0,0.999235667931835,31093.76596244511,19.412766845418478,15.740081226014983,24.2097439809659,19.751364224718834,0.33597386917265565,4.971629754950633,0.7317917228850433,0.7700899779693009,1.467290419947799,4.411748426897412,0.6141442966424185
A4,p2,spaceranger,1,0.273775031262766,29734,29576,0.005179256070491693,0.0,0.00013452613170108295,0.0,0.9951797631629775,0.0,0.9953791856868646,29713.299640268233,19.937436219618977,15.740081226014983,24.7344133551664,20.26337026631067,0.38709428614869457,5.038366026347631,0.7317917228850433,0.7700899779693009,1.467290419947799,4.426143594947868,0.6020915924445909
A4,p3,spaceranger,1,0.273775031262766,30231,30064,0.005524130859051966,0.0,0.0,0.0,1.0,0.0,1.0002003884436448,30057.9767288242,19.937436219618977,15.740081226014983,24.7344133551664,19.926239676247054,0.34218114069502525,5.038366026347631,0.7312445880197089,0.7695781572886494,1.4660277005647915,4.484708902807004,0.5989424484816074
A5,r1,spaceranger,1,0.2740235311137736,1011,990,0.0009891196834817012,0.0,0.019782393669634024,0.0,0.746073311018775,0.0,0.7459418065225408,1327.1812778736974,65.32733917553328,31.537336153705724,101.53895908059182,68.0021725011624,0.6045244266630704,9.120161818225352,0.6201807027473167,0.7322785563281031,1.2747644646945928,16.07351168286698,0.09025121019828032
A5,r2,spaceranger,1,0.2740235311137736,654,654,0.0,0.0,0.0,0.0,0.8402513273314867,0.0,0.8401032228143046,778.4757661197061,56.91738286787842,24.77933554934021,117.30762715744468,71.59221010616876,0.6931139377602143,8.512899779171283,0.6139604398931657,0.7734854170542944,1.2668869682340682,19.14568759728263,0.05573280061060269
A5,r3,spaceranger,1,0.2740235311137736,374,373,0.0,0.0,0.00267379679144385,0.0,0.7806825176977532,0.0,0.7805449129078585,477.8712843190764,45.353692944852995,21.09997966474121,114.73583248300558,68.13542229827068,0.7517106920061156,7.599086481753119,0.6228013678499974,0.7897782899875754,1.278151290542501,22.773516552789815,0.03255996176129725
A5,r4,spaceranger,1,0.2740235311137736,361,360,0.002770083102493075,0.0,0.0,0.0,0.7483612746229609,0.0,0.7482293668453108,481.13588687093926,44.490170645406295,23.709318786982337,120.19854963820104,70.5349626659405,0.8089045868092686,7.5263636934857345,0.6285259854891082,0.757105038134199,1.2856979691715802,23.546841140976632,0.033936901817685876
A5,r5,spaceranger,1,0.2740235311137736,788,787,0.0012690355329949238,0.0,0.0,0.0,0.8692229820714066,0.0,0.869069770947668,905.5659583485732,56.91738286787842,24.516524414725996,107.90274298303602,67.64727119155965,0.691363066319568,8.512899779171283,0.612443776967511,0.767955034029919,1.2649994956286454,16.732824588797396,0.06125906596625055
A6,r1,spaceranger,1,0.2738114292042152,681,674,0.0,0.0,0.0,0.010279001468428781,0.9362956155999084,0.012511261815158672,0.9237092321592208,729.6668437799286,28.302193782977746,19.417928979579433,41.08503892204451,32.88309241866305,0.5930827381038621,6.00294345197725,0.8614242599436002,0.9185388676059996,1.9689457192611488,17.067827841946265,0.023993702258849562
A6,r2,spaceranger,1,0.2738114292042152,889,884,0.0011248593925759281,0.0,0.0,0.0044994375703037125,0.9145313705284146,0.014437916957084537,0.9000202584765191,982.2001134689602,23.091591218959323,15.744266740199539,33.73771444328473,27.136554900854804,0.6124597588850575,5.422280617123965,0.8227533512074423,0.8864052604279183,1.759328876372492,15.242737343594477,0.02665352730277626
A6,r3,spaceranger,1,0.2738114292042152,1107,1083,0.008130081300813009,0.0,0.0,0.013550135501355014,0.9812385057505737,0.015107327647741219,0.966052612857301,1121.0569544414386,16.34404833030238,12.070604500819647,24.740990591742133,19.69885161261698,0.5546769778212965,4.561785687118992,0.7524852719036285,0.8621655959126104,1.5183513798602886,15.224284113484678,0.02208353459483421
A6,r4,spaceranger,1,0.2738114292042152,1248,1223,0.01201923076923077,0.0,0.0,0.008012820512820512,0.9486245289832036,0.016581710692216242,0.9319670250917568,1312.2781891125273,16.868857221642365,12.070604500819647,25.26579948308212,20.61945383301521,0.5546036818114606,4.634446686400264,0.7564005977812688,0.8682431421244592,1.5287979889854486,13.585417959995029,0.027058459536478563
A6,r5,spaceranger,1,0.2738114292042152,1087,1069,0.0036798528058877645,0.0,0.0,0.012879484820607176,0.9249924121458452,0.015430036385710121,0.9094884106578824,1175.3860604191032,23.091591218959323,15.744266740199539,32.08831507050192,26.059149500299533,0.5876991792197127,5.422280617123965,0.7721873425053443,0.8719987547529251,1.573824347544248,13.894208248354204,0.03062956106902951
A1,r1,stardist_he,1,0.2737612671531527,4658,4656,0.00021468441391155003,0.0,0.00021468441391155003,0.0,0.798736517312904,0.000508656152040203,0.7983075405148786,5832.338746289498,14.314539196120268,11.241784708994976,18.96114354250486,16.331815007789924,0.48037215101174935,4.26917291394502,0.7043847249865991,0.7995372110585495,1.4088110955947128,5.468948676672513,0.0952526774671655
A1,r2,stardist_he,1,0.2737612671531527,3715,3712,0.0005383580080753701,0.0,0.00026917900403768504,0.0,0.6823430333901572,0.0,0.6824111450845273,5439.536013938065,14.764210584480068,11.541565634568174,19.18597923668476,16.635761800661296,0.4846413111828719,4.3357094878413465,0.7081822069038515,0.7994885743693547,1.416370980045056,5.611268234469962,0.09049082543399226
A1,r3,stardist_he,1,0.2737612671531527,4442,4442,0.0,0.0,0.0,0.0,0.8101476902332021,0.00015595589567270375,0.810072587965033,5483.459218338271,14.614320121693469,11.316729940388276,19.63565062504456,16.784509288380992,0.4917936478240996,4.313644665286992,0.7068285661780913,0.797462437515043,1.4136575701970142,5.735426988625456,0.09203717218265707
A1,r4,stardist_he,1,0.2737612671531527,3387,3386,0.0,0.0,0.0002952465308532625,0.0,0.6388109442649619,0.0,0.6388747105726207,5299.943704087367,15.438717667019766,11.841346560141375,21.584226641270355,17.80363148670332,0.49122599731752536,4.433642504042354,0.7260416168137995,0.8164550072973604,1.4542265949890827,5.8132346592971125,0.09435824460784487
A1,r5,stardist_he,1,0.2737612671531527,3969,3966,0.0,0.0,0.0007558578987150416,0.0,0.7230763140183956,0.0,0.7231484917215399,5484.350787427449,15.588608129806367,11.7851376365964,20.909719558730654,17.676813574868547,0.49172665315270153,4.455113053363463,0.7227614684082633,0.815997273339083,1.4469736914583788,5.78146199507579,0.09694584644853854
A2,r1,stardist_he,1,0.2737012522439323,3872,3872,0.0,0.0,0.0,0.0,0.7442095375427829,0.0,0.744364900432271,5201.749837682344,27.792491303041665,19.77686712669272,38.748426216976554,30.677178827945607,0.4896826860102276,5.948655223976318,0.7357755435140512,0.8355351183776192,1.476613091453669,7.295163876282315,0.15957500998881832
A2,r2,stardist_he,1,0.2737012522439323,3667,3667,0.0,0.0,0.0,0.0,0.8614607788917295,0.0,0.8616406194192121,4255.834645390484,28.916176935240113,20.90055275889117,39.89083994304497,31.85085443379181,0.4681941358421512,6.0677195021281705,0.7394508752813895,0.8382348402582,1.4854194514314067,7.443472893939722,0.1355519697846203
A2,r3,stardist_he,1,0.2737012522439323,3468,3464,0.0,0.0,0.0011534025374855825,0.0008650519031141869,0.6844808288216092,0.0,0.6846237226089101,5059.713658182427,31.68793482799629,22.174063142049413,43.46790587221004,34.41786808617449,0.47553701171009327,6.351876235727166,0.7584899511474972,0.8554138342593718,1.5344843188056765,7.450061102755462,0.17414455724113811
A2,r4,stardist_he,1,0.2737012522439323,3822,3822,0.0,0.0,0.0,0.0,0.9708722373312827,0.0,0.9710749188457035,3935.844625194451,35.50846597747102,26.74371804632311,46.576769454625754,37.91667736567432,0.4115122564952513,6.723896419145615,0.7320733781795591,0.8304059900781322,1.4679424581530085,7.622146533246417,0.14923415081492136
A2,r5,stardist_he,1,0.2737012522439323,3429,3428,0.0,0.0,0.0,0.00029163021289005544,0.9750422580494236,0.0002819202729468106,0.9749638309796617,3516.0278679830435,34.16004321883288,24.795996283845795,45.940014263046635,37.2462670051584,0.47165105608792357,6.594991878393806,0.7179498624498142,0.8170580831169588,1.4365859190072938,8.023976532044793,0.13095891276847427
A3,r1,stardist_he,1,0.2737012522439323,2539,2539,0.0,0.0,0.0,0.0,0.9964550025252858,0.0,0.9966630247564284,2547.5009475951,32.51197095827516,24.00941634130688,44.79760053697821,36.02990213810757,0.48136260071014003,6.433935584178403,0.7604068309673349,0.8553741650891538,1.539771445449195,9.049027586620838,0.09178620983858776
A3,r2,stardist_he,1,0.2737012522439323,1720,1720,0.0,0.0,0.0,0.0,0.9923629597549813,0.001008914678928799,0.9915610024196218,1734.6386110414091,28.241965555921045,20.525990881491687,38.579873372146785,31.521559668500245,0.5725411935696267,5.996564630423578,0.7986709245881163,0.8742884131108764,1.6617708024150462,10.37149637719321,0.05467851448122616
A3,r3,stardist_he,1,0.2737012522439323,2720,2720,0.0,0.0,0.0,0.0,0.9994541543651455,0.0,0.9996628027061031,2720.9174860132002,31.538110077036496,23.447573525207655,43.22444065190038,35.12484300759621,0.4926903620697569,6.336842188053399,0.7670082866806158,0.8599528806170109,1.5585131604758198,9.225317326159333,0.09557179953283704
A3,r4,stardist_he,1,0.2737012522439323,3433,3433,0.0,0.0,0.0,0.0,0.9977398391734817,0.0,0.9979481296300691,3440.058554218228,31.91267195443598,23.747223027127244,42.10075501970193,34.45519754179853,0.45333576034198325,6.374360823686455,0.7455163396578177,0.8403007951646518,1.5004035717375748,8.400734142686892,0.1185278970409429
A3,r5,stardist_he,1,0.2737012522439323,2617,2617,0.0,0.0,0.0,0.0,0.9914404206490405,0.0,0.9916473960245724,2639.04288005124,33.26109471307412,25.769857165084453,43.22444065190038,35.92968707230735,0.4374754425832941,6.507637135694308,0.7370995192084936,0.8339712926586526,1.4797623041155692,8.000630207185743,0.09481998485064179
A4,f1,stardist_he,1,0.273775031262766,16934,16933,5.905279319711823e-05,0.0,0.0,0.0,0.9904926886676448,0.0,0.9906911719559685,17092.10748953014,15.964939529243768,13.79130926469884,19.038003006703835,17.614427164958855,0.3980521759823636,4.508568768238845,0.6076908273165542,0.6971030605610515,1.2591703878479645,5.192477277274737,0.3010676824699764
A4,f2,stardist_he,1,0.273775031262766,18625,18623,0.00010738255033557047,0.0,0.0,0.0,0.9968928786939054,0.0,0.9970926445063475,18677.301555283357,16.639514438930124,14.465884174385199,18.963050238960907,17.58730090060559,0.3450092125528744,4.60283475576058,0.6066873750552552,0.6953060623179361,1.2579557538459052,5.161885769520979,0.3284833224641172
